,PMCID,Class_mean
81067,['7697905'],Irrelevant
81068,['8430328'],Irrelevant
81069,['5043480'],Irrelevant
81070,['6374857'],Irrelevant
81071,['2432466'],Irrelevant
81072,['6797121'],Irrelevant
81073,['4015656'],Irrelevant
81074,['7603628'],Irrelevant
81075,['3790908'],Irrelevant
81076,['3087806'],Irrelevant
81077,['6384715'],Irrelevant
81078,['6435958'],Irrelevant
81079,['4318982'],Irrelevant
81080,['8431757'],Irrelevant
81081,['2363657'],Irrelevant
81082,['3242405'],Irrelevant
81083,['5295113'],Irrelevant
81084,['6509831'],Irrelevant
81085,['4427455'],Irrelevant
81086,['6829272'],Irrelevant
81087,['5328284'],Irrelevant
81088,['7108851'],Irrelevant
81089,['3974754'],Irrelevant
81090,['8155184'],Irrelevant
81091,['7796536'],Irrelevant
81092,['6520751'],Irrelevant
81093,['6567143'],Irrelevant
81094,['3119106'],Irrelevant
81095,['7118215'],Irrelevant
81096,['7656178'],Irrelevant
81097,['4546281'],Irrelevant
81098,['8469784'],Irrelevant
81099,['2912257'],Irrelevant
81100,['3497864'],Irrelevant
81101,['3223235'],Irrelevant
81102,['7698026'],Irrelevant
81103,['8301107'],Irrelevant
81104,['6843349'],Irrelevant
81105,['4330930'],Irrelevant
81106,['6073600'],Irrelevant
81107,['7360457'],Irrelevant
81108,['7576603'],Irrelevant
81109,['7537393'],Irrelevant
81110,['3867322'],Irrelevant
81111,['7591347'],Irrelevant
81112,['7314819'],Irrelevant
81113,['5548276'],Irrelevant
81114,['6244202'],Irrelevant
81115,['7957066'],Irrelevant
81116,['7190516'],Irrelevant
81117,['6299480'],Irrelevant
81118,['5249062'],Irrelevant
81119,['6653720'],Irrelevant
81120,['5932557'],Irrelevant
81121,['3354556'],Irrelevant
81122,['6274328'],Irrelevant
81123,['7138318'],Irrelevant
81124,['4596930'],Irrelevant
81125,['7899307'],Irrelevant
81126,['7749770'],Irrelevant
81127,['7512625'],Irrelevant
81128,['7037494'],Irrelevant
81129,['4542118'],Irrelevant
81130,['4415311'],Irrelevant
81131,['4798745'],Irrelevant
81132,['7104657'],Irrelevant
81133,['6872716'],Irrelevant
81134,['5356580'],Irrelevant
81135,['4188030'],Irrelevant
81136,['6453926'],Irrelevant
81137,['5348112'],Irrelevant
81138,['4848337'],Irrelevant
81139,['6384862'],Irrelevant
81140,['6505226'],Irrelevant
81141,['7447623'],Irrelevant
81142,['7153249'],Irrelevant
81143,['7554000'],Irrelevant
81144,['4683707'],Irrelevant
81145,['5742676'],Irrelevant
81146,['6413358'],Irrelevant
81147,['7817977'],Irrelevant
81148,['3272454'],Irrelevant
81149,['8398462'],Irrelevant
81150,['2584654'],Irrelevant
81151,['8267433'],Irrelevant
81152,['3793170'],Irrelevant
81153,['5585499'],Irrelevant
81154,['8193730'],Irrelevant
81155,['5193356'],Irrelevant
81156,['7381099'],Irrelevant
81157,['5583452'],Irrelevant
81158,['3495862'],Irrelevant
81159,['3555122'],Irrelevant
81160,['3938869'],Irrelevant
81161,['2133009'],Irrelevant
81162,['5910470'],Irrelevant
81163,['3421440'],Irrelevant
81164,['7898297'],Irrelevant
81165,['7755171'],Irrelevant
81166,['5306182'],Irrelevant
81167,['6391722'],Irrelevant
81168,['6630287'],Irrelevant
81169,['6514995'],Irrelevant
81170,['5486834'],Irrelevant
81171,['5970188'],Irrelevant
81172,['3531372'],Irrelevant
81173,['7775495'],Irrelevant
81174,['6149906'],Irrelevant
81175,['7160636'],Irrelevant
81176,['7998855'],Irrelevant
81177,['6514887'],Irrelevant
81178,['4084945'],Irrelevant
81179,['3608080'],Irrelevant
81180,['6723746'],Irrelevant
81181,['6545745'],Irrelevant
81182,['7037422'],Irrelevant
81183,['7661717'],Irrelevant
81184,['8473820'],Irrelevant
81185,['6979268'],Irrelevant
81186,['8231094'],Irrelevant
81187,['4016839'],Irrelevant
81188,['5711920'],Irrelevant
81189,['7917819'],Irrelevant
81190,['5460010'],Irrelevant
81191,['7100926'],Irrelevant
81192,['8267750'],Irrelevant
81193,['4417197'],Irrelevant
81194,['3759921'],Irrelevant
81195,['3036171'],Irrelevant
81196,['7022838'],Irrelevant
81197,['6024759'],Irrelevant
81198,['2648874'],Irrelevant
81199,['4669491'],Irrelevant
81200,['6356342'],Irrelevant
81201,['8313981'],Irrelevant
81202,['8491460'],Irrelevant
81203,['6450586'],Irrelevant
81204,['5180096'],Irrelevant
81205,['7374982'],Irrelevant
81206,['7286528'],Irrelevant
81207,['3659559'],Irrelevant
81208,['6992640'],Irrelevant
81209,['4316930'],Irrelevant
81210,['8227320'],Irrelevant
81211,['7946855'],Irrelevant
81212,['7961538'],Irrelevant
81213,['7724427'],Irrelevant
81214,['8493218'],Irrelevant
81215,['7413501'],Irrelevant
81216,['6503097'],Irrelevant
81217,['4448137'],Irrelevant
81218,['8123458'],Irrelevant
81219,['8259840'],Irrelevant
81220,['4669625'],Irrelevant
81221,['8276696'],Irrelevant
81222,['4212304'],Irrelevant
81223,['6891517'],Irrelevant
81224,['8206563'],Irrelevant
81225,['6471008'],Irrelevant
81226,['6175493'],Irrelevant
81227,['8400077'],Irrelevant
81228,['3100521'],Irrelevant
81229,['6581853'],Irrelevant
81230,['4591274'],Irrelevant
81231,['7760926'],Irrelevant
81232,['5603302'],Irrelevant
81233,['6206136'],Irrelevant
81234,['5661836'],Irrelevant
81235,['3629221'],Irrelevant
81236,['6798081'],Irrelevant
81237,['6046125'],Irrelevant
81238,['5805548'],Irrelevant
81239,['7967446'],Irrelevant
81240,['5713248'],Irrelevant
81241,['7922998'],Irrelevant
81242,['4241834'],Irrelevant
81243,['3575476'],Irrelevant
81244,['7318432'],Irrelevant
81245,['4826548'],Irrelevant
81246,['6769765'],Irrelevant
81247,['7645591'],Irrelevant
81248,['8125564'],Irrelevant
81249,['5066271'],Irrelevant
81250,['8326332'],Irrelevant
81251,['5157019'],Irrelevant
81252,['7373428'],Irrelevant
81253,['6196787'],Irrelevant
81254,['4766215'],Irrelevant
81255,['5702101'],Irrelevant
81256,['7572853'],Irrelevant
81257,['6630791'],Irrelevant
81258,['7265370'],Irrelevant
81259,['5282498'],Irrelevant
81260,['2386833'],Irrelevant
81261,['7035371'],Irrelevant
81262,['8508690'],Irrelevant
81263,['7779097'],Irrelevant
81264,['8402322'],Irrelevant
81265,['5115761'],Irrelevant
81266,['4543549'],Irrelevant
81267,['8401132'],Irrelevant
81268,['8005988'],Irrelevant
81269,['5983769'],Irrelevant
81270,['3520692'],Irrelevant
81271,['7957688'],Irrelevant
81272,['2920563'],Irrelevant
81273,['4388532'],Irrelevant
81274,['6455135'],Irrelevant
81275,['5598894'],Irrelevant
81276,['7105018'],Irrelevant
81277,['8308945'],Irrelevant
81278,['4449663'],Irrelevant
81279,['5988728'],Irrelevant
81280,['6290797'],Irrelevant
81281,['6235564'],Irrelevant
81282,['7466999'],Irrelevant
81283,['6748993'],Irrelevant
81284,['4011731'],Irrelevant
81285,['5687775'],Irrelevant
81286,['6985156'],Irrelevant
81287,['3484117'],Irrelevant
81288,['8473208'],Irrelevant
81289,['6889729'],Irrelevant
81290,['5377283'],Irrelevant
81291,['6308327'],Irrelevant
81292,['6780223'],Irrelevant
81293,['6273743'],Irrelevant
81294,['7525567'],Irrelevant
81295,['3509689'],Irrelevant
81296,['6130974'],Irrelevant
81297,['4568477'],Irrelevant
81298,['6225509'],Irrelevant
81299,['3431236'],Irrelevant
81300,['3909182'],Irrelevant
81301,['5805727'],Irrelevant
81302,['3339443'],Irrelevant
81303,['5555436'],Irrelevant
81304,['8014015'],Irrelevant
81305,['4294279'],Irrelevant
81306,['3533940'],Irrelevant
81307,['7967925'],Irrelevant
81308,['8481326'],Irrelevant
81309,['5870084'],Irrelevant
81310,['4333574'],Irrelevant
81311,['4500391'],Irrelevant
81312,['6213451'],Irrelevant
81313,['3043005'],Irrelevant
81314,['7309992'],Irrelevant
81315,['3403482'],Irrelevant
81316,['7299918'],Irrelevant
81317,['8001975'],Irrelevant
81318,['3175176'],Irrelevant
81319,['4786900'],Irrelevant
81320,['7444841'],Irrelevant
81321,['6611894'],Irrelevant
81322,['5108321'],Irrelevant
81323,['5498969'],Irrelevant
81324,['6628387'],Irrelevant
81325,['7840208'],Irrelevant
81326,['3630918'],Irrelevant
81327,['5385503'],Irrelevant
81328,['5680769'],Irrelevant
81329,['7597380'],Irrelevant
81330,['7091910'],Irrelevant
81331,['5120136'],Irrelevant
81332,['7560425'],Irrelevant
81333,['6777688'],Irrelevant
81334,['7580831'],Irrelevant
81335,['7397090'],Irrelevant
81336,['6992982'],Irrelevant
81337,['3957428'],Irrelevant
81338,['6864651'],Irrelevant
81339,['6293012'],Irrelevant
81340,['7871568'],Irrelevant
81341,['2952901'],Irrelevant
81342,['4620501'],Irrelevant
81343,['6467559'],Irrelevant
81344,['6182557'],Irrelevant
81345,['7052008'],Irrelevant
81346,['7866551'],Irrelevant
81347,['3768182'],Irrelevant
81348,['6079426'],Irrelevant
81349,['7326110'],Irrelevant
81350,['6697666'],Irrelevant
81351,['5890541'],Irrelevant
81352,['5684743'],Irrelevant
81353,['4238965'],Irrelevant
81354,['4337483'],Irrelevant
81355,['6303475'],Irrelevant
81356,['6591278'],Irrelevant
81357,['4669704'],Irrelevant
81358,['5468444'],Irrelevant
81359,['2665694'],Irrelevant
81360,['3242785'],Irrelevant
81361,['5427149'],Irrelevant
81362,['8401630'],Irrelevant
81363,['4599461'],Irrelevant
81364,['6813247'],Irrelevant
81365,['7203277'],Irrelevant
81366,['4244550'],Irrelevant
81367,['7762656'],Irrelevant
81368,['6185903'],Irrelevant
81369,['4506957'],Irrelevant
81370,['3786884'],Irrelevant
81371,['8491970'],Irrelevant
81372,['6480686'],Irrelevant
81373,['6304673'],Irrelevant
81374,['5578006'],Irrelevant
81375,['6152043'],Irrelevant
81376,['5863646'],Irrelevant
81377,['6209685'],Irrelevant
81378,['7037050'],Irrelevant
81379,['5321563'],Irrelevant
81380,['3314668'],Irrelevant
81381,['6234208'],Irrelevant
81382,['4477247'],Irrelevant
81383,['3248200'],Irrelevant
81384,['6175091'],Irrelevant
81385,['4545868'],Irrelevant
81386,['5578694'],Irrelevant
81387,['8468942'],Irrelevant
81388,['7811571'],Irrelevant
81389,['3925846'],Irrelevant
81390,['5626220'],Irrelevant
81391,['7960762'],Irrelevant
81392,['6385630'],Irrelevant
81393,['7770908'],Irrelevant
81394,['6308375'],Irrelevant
81395,['3509554'],Irrelevant
81396,['4858693'],Irrelevant
81397,['7825588'],Irrelevant
81398,['6019698'],Irrelevant
81399,['8002502'],Irrelevant
81400,['6305321'],Irrelevant
81401,['4036090'],Irrelevant
81402,['3916689'],Irrelevant
81403,['7137926'],Irrelevant
81404,['4769834'],Irrelevant
81405,['7594524'],Irrelevant
81406,['4420246'],Irrelevant
81407,['6617391'],Irrelevant
81408,['5658157'],Irrelevant
81409,['7295999'],Irrelevant
81410,['8292068'],Irrelevant
81411,['4267805'],Irrelevant
81412,['6783968'],Irrelevant
81413,['7605643'],Irrelevant
81414,['6286458'],Irrelevant
81415,['3822996'],Irrelevant
81416,['3660199'],Irrelevant
81417,['6333648'],Irrelevant
81418,['7379748'],Irrelevant
81419,['7179519'],Irrelevant
81420,['4413205'],Irrelevant
81421,['4650308'],Irrelevant
81422,['4259334'],Irrelevant
81423,['8151031'],Irrelevant
81424,['6959145'],Irrelevant
81425,['1636697'],Irrelevant
81426,['7312944'],Irrelevant
81427,['6189041'],Irrelevant
81428,['4004638'],Irrelevant
81429,['5036395'],Irrelevant
81430,['8155163'],Irrelevant
81431,['3767668'],Irrelevant
81432,['6018469'],Irrelevant
81433,['5513682'],Irrelevant
81434,['6523899'],Irrelevant
81435,['5516376'],Irrelevant
81436,['4532930'],Irrelevant
81437,['3137211'],Irrelevant
81438,['6354697'],Irrelevant
81439,['5669501'],Irrelevant
81440,['2981102'],Irrelevant
81441,['8414573'],Irrelevant
81442,['4975768'],Irrelevant
81443,['4823888'],Irrelevant
81444,['6090936'],Irrelevant
81445,['6892753'],Irrelevant
81446,['8001287'],Irrelevant
81447,['7835877'],Irrelevant
81448,['6982833'],Irrelevant
81449,['6749437'],Irrelevant
81450,['5609471'],Irrelevant
81451,['2213346'],Irrelevant
81452,['7821791'],Irrelevant
81453,['3909824'],Irrelevant
81454,['2583946'],Irrelevant
81455,['6056687'],Irrelevant
81456,['6522884'],Irrelevant
81457,['5967202'],Irrelevant
81458,['8308343'],Irrelevant
81459,['6129782'],Irrelevant
81460,['7216708'],Irrelevant
81461,['3247006'],Irrelevant
81462,['6160094'],Irrelevant
81463,['8146311'],Irrelevant
81464,['8404992'],Irrelevant
81465,['7367459'],Irrelevant
81466,['4773149'],Irrelevant
81467,['5668679'],Irrelevant
81468,['4932574'],Irrelevant
81469,['6418918'],Irrelevant
81470,['3042422'],Irrelevant
81471,['6331788'],Irrelevant
81472,['5030098'],Irrelevant
81473,['7720594'],Irrelevant
81474,['4267943'],Irrelevant
81475,['6017372'],Irrelevant
81476,['5744654'],Irrelevant
81477,['6519169'],Irrelevant
81478,['4168232'],Irrelevant
81479,['7165546'],Irrelevant
81480,['4093230'],Irrelevant
81481,['4074939'],Irrelevant
81482,['7540860'],Irrelevant
81483,['8369609'],Irrelevant
81484,['5802821'],Irrelevant
81485,['4866296'],Irrelevant
81486,['3511240'],Irrelevant
81487,['5903486'],Irrelevant
81488,['5851040'],Irrelevant
81489,['5507509'],Irrelevant
81490,['5736616'],Irrelevant
81491,['7269313'],Irrelevant
81492,['5323390'],Irrelevant
81493,['6766947'],Irrelevant
81494,['5451460'],Irrelevant
81495,['6427107'],Irrelevant
81496,['5757968'],Irrelevant
81497,['7589059'],Irrelevant
81498,['8304566'],Irrelevant
81499,['4770633'],Irrelevant
81500,['7111729'],Irrelevant
81501,['7009739'],Irrelevant
81502,['6989431'],Irrelevant
81503,['7014781'],Irrelevant
81504,['3234239'],Irrelevant
81505,['5189132'],Irrelevant
81506,['4717316'],Irrelevant
81507,['3991702'],Irrelevant
81508,['5919538'],Irrelevant
81509,['7523021'],Irrelevant
81510,['8201312'],Irrelevant
81511,['6488922'],Irrelevant
81512,['8408183'],Irrelevant
81513,['3202858'],Irrelevant
81514,['3852039'],Irrelevant
81515,['6238586'],Irrelevant
81516,['8145257'],Irrelevant
81517,['4988992'],Irrelevant
81518,['7463588'],Irrelevant
81519,['4939169'],Irrelevant
81520,['3302144'],Irrelevant
81521,['6791352'],Irrelevant
81522,['6268985'],Irrelevant
81523,['7374822'],Irrelevant
81524,['7528898'],Irrelevant
81525,['6650971'],Irrelevant
81526,['3031504'],Irrelevant
81527,['7186336'],Irrelevant
81528,['5412222'],Irrelevant
81529,['3857754'],Irrelevant
81530,['3388320'],Irrelevant
81531,['4366230'],Irrelevant
81532,['7338497'],Irrelevant
81533,['8197713'],Irrelevant
81534,['6359859'],Irrelevant
81535,['6315084'],Irrelevant
81536,['6742399'],Irrelevant
81537,['4701468'],Irrelevant
81538,['7442268'],Irrelevant
81539,['3069115'],Irrelevant
81540,['7887390'],Irrelevant
81541,['1249579'],Irrelevant
81542,['4364960'],Irrelevant
81543,['3418576'],Irrelevant
81544,['5778683'],Irrelevant
81545,['7830613'],Irrelevant
81546,['6442084'],Irrelevant
81547,['3840927'],Irrelevant
81548,['6978300'],Irrelevant
81549,['1890287'],Irrelevant
81550,['4209856'],Irrelevant
81551,['5893557'],Irrelevant
81552,['5290353'],Irrelevant
81553,['7225415'],Irrelevant
81554,['7550755'],Irrelevant
81555,['6207799'],Irrelevant
81556,['7540815'],Irrelevant
81557,['7468365'],Irrelevant
81558,['7504281'],Irrelevant
81559,['7205806'],Irrelevant
81560,['6774227'],Irrelevant
81561,['5347801'],Irrelevant
81562,['6333852'],Irrelevant
81563,['4510344'],Irrelevant
81564,['6418728'],Irrelevant
81565,['2833165'],Irrelevant
81566,['4329566'],Irrelevant
81567,['5980447'],Irrelevant
81568,['5691220'],Irrelevant
81569,['7960050'],Irrelevant
81570,['4482709'],Irrelevant
81571,['6546269'],Irrelevant
81572,['6822145'],Irrelevant
81573,['5932185'],Irrelevant
81574,['6413231'],Irrelevant
81575,['8163041'],Irrelevant
81576,['6606794'],Irrelevant
81577,['3229503'],Irrelevant
81578,['3974320'],Irrelevant
81579,['4228423'],Irrelevant
81580,['7459140'],Irrelevant
81581,['5854481'],Irrelevant
81582,['4650141'],Irrelevant
81583,['6930548'],Irrelevant
81584,['6060239'],Irrelevant
81585,['2195921'],Irrelevant
81586,['5572455'],Irrelevant
81587,['7575554'],Irrelevant
81588,['5405980'],Irrelevant
81589,['4735848'],Irrelevant
81590,['6466378'],Irrelevant
81591,['8396822'],Irrelevant
81592,['7833372'],Irrelevant
81593,['4907688'],Irrelevant
81594,['2881359'],Irrelevant
81595,['7058408'],Irrelevant
81596,['7290428'],Irrelevant
81597,['6541285'],Irrelevant
81598,['6387223'],Irrelevant
81599,['6536715'],Irrelevant
81600,['5977164'],Irrelevant
81601,['8160805'],Irrelevant
81602,['3472320'],Irrelevant
81603,['6854261'],Irrelevant
81604,['3716602'],Irrelevant
81605,['5398167'],Irrelevant
81606,['4926318'],Irrelevant
81607,['8467274'],Irrelevant
81608,['8298535'],Irrelevant
81609,['7023343'],Irrelevant
81610,['6724177'],Irrelevant
81611,['5061485'],Irrelevant
81612,['6409816'],Irrelevant
81613,['1637275'],Irrelevant
81614,['8416353'],Irrelevant
81615,['4170783'],Irrelevant
81616,['7427733'],Irrelevant
81617,['5131274'],Irrelevant
81618,['7126014'],Irrelevant
81619,['5872693'],Irrelevant
81620,['6017550'],Irrelevant
81621,['7185506'],Irrelevant
81622,['4847213'],Irrelevant
81623,['7298654'],Irrelevant
81624,['6562954'],Irrelevant
81625,['8266273'],Irrelevant
81626,['7243141'],Irrelevant
81627,['5638399'],Irrelevant
81628,['6822153'],Irrelevant
81629,['7509149'],Irrelevant
81630,['5540187'],Irrelevant
81631,['7573146'],Irrelevant
81632,['6638177'],Irrelevant
81633,['5101922'],Irrelevant
81634,['7884616'],Irrelevant
81635,['5824784'],Irrelevant
81636,['8400177'],Irrelevant
81637,['4746809'],Irrelevant
81638,['7955574'],Irrelevant
81639,['4153944'],Irrelevant
81640,['8157459'],Irrelevant
81641,['3585146'],Irrelevant
81642,['3619439'],Irrelevant
81643,['7007908'],Irrelevant
81644,['5339004'],Irrelevant
81645,['6597162'],Irrelevant
81646,['8190991'],Irrelevant
81647,['8069125'],Irrelevant
81648,['8490409'],Irrelevant
81649,['4718611'],Irrelevant
81650,['7129903'],Irrelevant
81651,['6603152'],Irrelevant
81652,['6906153'],Irrelevant
81653,['7225583'],Irrelevant
81654,['4809300'],Irrelevant
81655,['5618587'],Irrelevant
81656,['7593773'],Irrelevant
81657,['5120665'],Irrelevant
81658,['5444853'],Irrelevant
81659,['8293862'],Irrelevant
81660,['6530989'],Irrelevant
81661,['5633205'],Irrelevant
81662,['8045349'],Irrelevant
81663,['7721306'],Irrelevant
81664,['4816321'],Irrelevant
81665,['3431795'],Irrelevant
81666,['3897427'],Irrelevant
81667,['5637785'],Irrelevant
81668,['6417679'],Irrelevant
81669,['6862088'],Irrelevant
81670,['3823869'],Irrelevant
81671,['7465206'],Irrelevant
81672,['5446230'],Irrelevant
81673,['5633670'],Irrelevant
81674,['8381057'],Irrelevant
81675,['8012525'],Irrelevant
81676,['7587692'],Irrelevant
81677,['5480052'],Irrelevant
81678,['7947906'],Irrelevant
81679,['6997229'],Irrelevant
81680,['6586800'],Irrelevant
81681,['7190674'],Irrelevant
81682,['5349140'],Irrelevant
81683,['1566810'],Irrelevant
81684,['6682804'],Irrelevant
81685,['3431378'],Irrelevant
81686,['5793559'],Irrelevant
81687,['5386182'],Irrelevant
81688,['5094756'],Irrelevant
81689,['5693879'],Irrelevant
81690,['4424799'],Irrelevant
81691,['8479513'],Irrelevant
81692,['7769159'],Irrelevant
